ID,changetype,conversion,latitude,longitude,MGRS,blockstratum,substratum,refno_mapno,refno_maplow,refno_maphigh,reflow_mapno,reflow_maplow,reflow_maphigh,refhigh_mapno,refhigh_maplow,refhigh_maphigh,userslow,producerslow,usershigh,producershigh,usersall,producersall,overallhigh,overallall
41318_12,Variable water,TRUE,6.40493975734106,31.4546311258039,36NUN,waternew,1,0,0,0,0,0,0,1,0,118,NA,NA,1.0,0.9915966386554622,1.0,0.9915966386554622,0.9915966386554622,0.9915966386554622
41318_13,Fire,FALSE,6.40775120287476,31.4877079863645,36NUN,waternew,3,100,0,0,5,0,0,8,1,0,1.0,0.0,NA,0.1111111111111111,1.0,0.07142857142857142,0.9210526315789473,0.8859649122807017
41318_14,Variable water,TRUE,6.45391070249837,31.4116319073364,36NUN,waternew,1,9,0,1,0,0,0,0,0,117,NA,NA,0.9915254237288136,NA,0.9915254237288136,NA,0.9921259842519685,0.9921259842519685
41318_15,noChange,FALSE,6.42693354613126,31.461073634256,36NUN,waternew,3,128,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
41318_16,New water,FALSE,6.4615987894066,31.4414414911193,36NUN,waternew,2,79,0,0,0,0,0,0,0,48,NA,NA,1.0,NA,1.0,NA,1.0,1.0
41318_17,New water,TRUE,6.44258233710097,31.4328210454374,36NUN,waternew,1,9,0,1,0,0,0,0,0,117,NA,NA,0.9915254237288136,NA,0.9915254237288136,NA,0.9921259842519685,0.9921259842519685
41318_18,Variable water,TRUE,6.46296433914401,31.444420696859,36NUN,waternew,2,16,0,0,80,0,0,2,0,27,NA,0.0,1.0,0.9310344827586207,1.0,0.24770642201834864,0.984,0.344
41318_19,Fire,FALSE,6.47021707906822,31.4210736404323,36NUN,waternew,2,45,0,0,0,0,22,0,0,57,NA,NA,1.0,NA,1.0,NA,0.8225806451612904,1.0
41318_20,noChange,FALSE,6.41818342661025,31.438319625599,36NUN,waternew,4,128,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_1,Crop cycle change,FALSE,10.9569507968352,5.05473854614608,31PGN,cropnew,2,80,0,0,0,0,43,0,0,0,NA,NA,1.0,NA,1.0,NA,0.6504065040650406,1.0
74185_2,noChange,FALSE,10.9148159616062,5.07036184024578,31PGN,cropnew,1,120,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_3,noChange,FALSE,10.9071793592189,5.0768936423951,31PGN,cropnew,1,103,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_4,noChange,FALSE,10.9100038510048,5.06017699804851,31PGN,cropnew,3,120,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_5,noChange,FALSE,10.9370757235229,5.0666747258112,31PGN,cropnew,3,131,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_6,noChange,FALSE,10.9754018550183,5.09273655221535,31PGN,cropnew,1,122,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_7,Tree cut down; shifting agriculture,FALSE,10.9522746282523,5.06458487208077,31PGN,cropnew,3,91,0,0,15,6,0,0,0,0,1.0,0.2857142857142857,NA,NA,1.0,0.2857142857142857,1.0,0.8660714285714286
74185_8,Crop cycle change,FALSE,10.9363897906755,5.0477369947031,31PGN,cropnew,3,72,0,0,37,5,0,0,0,0,1.0,0.11904761904761904,NA,NA,1.0,0.11904761904761904,1.0,0.6754385964912281
74185_9,noChange,FALSE,10.9454784362872,5.10679457657343,31PGN,cropnew,1,126,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_10,noChange,FALSE,10.9709294847801,5.07267249909225,31PGN,cropnew,4,127,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_11,noChange,FALSE,10.9685339446591,5.06606975377453,31PGN,cropnew,3,131,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_12,noChange,FALSE,10.9328335861155,5.05237719874095,31PGN,cropnew,4,119,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_13,noChange,FALSE,10.9653640710781,5.09348914654947,31PGN,cropnew,1,116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_14,Fire,FALSE,10.9690138283775,5.03506338127347,31PGN,cropnew,3,108,0,0,22,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8307692307692308
74185_15,noChange,FALSE,10.9667197638987,5.0934986870569,31PGN,cropnew,1,128,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_16,Crop expansion; clear cut,FALSE,10.9215664053157,5.03419069748278,31PGN,cropnew,2,25,0,5,29,0,44,0,0,0,NA,0.6027397260273972,0.8979591836734694,NA,0.8979591836734694,0.6027397260273972,0.5242718446601942,0.6699029126213593
97785_1,Lost water,FALSE,14.018323448008,13.6401210069757,33PUR,waternew,3,66,0,0,4,95,0,0,0,0,1.0,0.9595959595959596,NA,NA,1.0,0.9595959595959596,1.0,0.9757575757575757
97785_2,Variable water,FALSE,14.0011432217442,13.6718839042712,33PUR,waternew,1,92,0,0,27,31,0,0,0,0,1.0,0.5344827586206896,NA,NA,1.0,0.5344827586206896,1.0,0.82
97785_3,Variable water,FALSE,14.0284656598717,13.6595049543426,33PUR,waternew,2,0,7,0,63,26,7,0,0,0,0.7878787878787878,0.34375,1.0,NA,0.825,0.34375,0.9320388349514563,0.32038834951456313
97785_4,noChange,FALSE,14.001935203481,13.7182618970261,33PUR,waternew,4,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
97785_5,Variable water,FALSE,13.9932468128122,13.6660969893777,33PUR,waternew,3,24,15,0,10,24,51,0,0,0,0.6153846153846154,0.8823529411764706,1.0,NA,0.8333333333333334,0.8823529411764706,0.5887096774193549,0.7983870967741935
97785_6,Variable water,TRUE,13.987180839528,13.6480802708882,33PUR,waternew,3,115,0,0,35,6,0,0,0,0,1.0,0.14634146341463414,NA,NA,1.0,0.14634146341463414,1.0,0.7756410256410257
97785_7,Variable water,FALSE,14.0227646289675,13.6584270241414,33PUR,waternew,2,76,0,0,44,6,38,0,0,0,1.0,0.5,1.0,NA,1.0,0.5,0.7682926829268293,0.7317073170731707
97785_8,Variable water,FALSE,13.9731116313066,13.6539941260276,33PUR,waternew,2,0,0,2,6,57,96,0,0,0,1.0,0.9622641509433962,0.9795918367346939,NA,0.9870967741935484,0.9622641509433962,0.391304347826087,0.9503105590062112
97785_9,Variable water,TRUE,13.9678631443361,13.6368075904571,33PUR,waternew,1,0,0,0,77,3,83,0,0,0,1.0,0.5276073619631901,1.0,NA,1.0,0.5276073619631901,0.49079754601226994,0.5276073619631901
97785_10,Variable water,FALSE,14.0397546501082,13.6905510711337,33PUR,waternew,3,149,0,0,14,4,0,0,0,0,1.0,0.2222222222222222,NA,NA,1.0,0.2222222222222222,1.0,0.9161676646706587
97785_11,Variable water,FALSE,13.9677078927691,13.6576355459521,33PUR,waternew,3,43,6,0,32,63,0,0,0,0,0.9130434782608695,0.6631578947368421,NA,NA,0.9130434782608695,0.6631578947368421,1.0,0.7361111111111112
97785_12,noChange,FALSE,13.9622882623089,13.7084843804036,33PUR,waternew,1,185,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
97785_13,Variable water,FALSE,14.031192891627,13.7122661842498,33PUR,waternew,2,0,0,0,87,0,51,0,0,0,NA,0.3695652173913043,1.0,NA,1.0,0.3695652173913043,0.6304347826086957,0.3695652173913043
97785_14,Variable water,FALSE,14.0158131296673,13.6765214089841,33PUR,waternew,2,42,0,0,57,0,35,0,0,0,NA,0.3804347826086957,1.0,NA,1.0,0.3804347826086957,0.7388059701492538,0.5746268656716418
97785_15,Variable water,TRUE,13.995177115447,13.6719181686345,33PUR,waternew,3,47,18,0,11,49,45,0,0,0,0.7313432835820896,0.8952380952380953,1.0,NA,0.8392857142857143,0.8952380952380953,0.7352941176470589,0.8294117647058824
97785_16,noChange,FALSE,14.0320462547674,13.7197614282055,33PUR,waternew,4,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
97785_17,noChange,FALSE,14.0320491931026,13.7203169688146,33PUR,waternew,1,139,21,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.86875
97785_18,Variable water,FALSE,14.0289586398786,13.6506135038296,33PUR,waternew,2,51,0,7,13,14,95,0,0,0,1.0,0.8934426229508197,0.9313725490196079,NA,0.9396551724137931,0.8934426229508197,0.43333333333333335,0.8888888888888888
97785_19,Variable water,TRUE,13.9986455860738,13.7116144265725,33PUR,waternew,1,0,45,0,46,32,10,0,0,0,0.4155844155844156,0.4772727272727273,1.0,NA,0.4827586206896552,0.4772727272727273,0.924812030075188,0.3157894736842105
