ID,Block,subID,blockStratum,substratum,zone,x,y,centx,centy,long,lat,MGRS
1416380_3,1416380,3,treelosswet,4,20,511312.4589,-1810168.629,511305,-1810155,-62.89413911,-16.37260928,20KNG
1416380_4,1416380,4,treelosswet,2,20,514161.9683,-1807870.927,514155,-1807875,-62.86746545,-16.35198279,20KNG
1416380_5,1416380,5,treelosswet,2,20,516273.3204,-1801566.872,516285,-1801575,-62.84756622,-16.29501664,20KNG
1416380_6,1416380,6,treelosswet,1,20,511115.0875,-1806878.468,511125,-1806885,-62.89584032,-16.34304902,20KNG
1416380_7,1416380,7,treelosswet,3,20,513717.8772,-1805030.554,513705,-1805025,-62.87169564,-16.32622111,20KNG
1416380_8,1416380,8,treelosswet,1,20,511635.3886,-1808542.557,511635,-1808535,-62.8910571,-16.35796277,20KNG
1416380_9,1416380,9,treelosswet,3,20,510504.8133,-1803684.98,510495,-1803675,-62.90175328,-16.31403306,20KNG
1416380_10,1416380,10,treelosswet,2,20,519757.2974,-1807456.428,519765,-1807455,-62.81494226,-16.34814639,20KNG
1416380_11,1416380,11,treelosswet,1,20,510847.179,-1807223.769,510855,-1807215,-62.89836669,-16.34603349,20KNG
1416380_12,1416380,12,treelosswet,3,20,510110.0373,-1804750.105,510105,-1804755,-62.90539949,-16.32379807,20KNG
1416380_13,1416380,13,treelosswet,3,20,518434.8518,-1810684.07,518445,-1810695,-62.82727548,-16.37744668,20KNG
1416380_14,1416380,14,treelosswet,2,20,512971.1574,-1803027.759,512985,-1803015,-62.87844739,-16.30805445,20KNG
1416380_15,1416380,15,treelosswet,3,20,514090.6131,-1810809.316,514095,-1810815,-62.86800937,-16.37856097,20KNG
1416380_16,1416380,16,treelosswet,2,20,510471.475,-1801789.168,510465,-1801785,-62.90204261,-16.29694733,20KNG
1416380_17,1416380,17,treelosswet,1,20,510665.082,-1807317.671,510675,-1807305,-62.90005158,-16.3468479,20KNG
1416380_18,1416380,18,treelosswet,1,20,513595.777,-1807916.599,513585,-1807905,-62.87280223,-16.35225728,20KNG
1416380_19,1416380,19,treelosswet,4,20,513975.9013,-1802600.381,513975,-1802595,-62.86918254,-16.30425206,20KNG
1416380_20,1416380,20,treelosswet,2,20,511588.2975,-1804287.206,511575,-1804275,-62.89164012,-16.31945219,20KNG
1422212_1,1422212,1,treelosswet,2,20,678903.4403,-1964128.511,678915,-1964115,-61.312428,-17.75708993,20KPF
1422212_2,1422212,2,treelosswet,1,20,679435.3845,-1964629.5,679425,-1964625,-61.30757574,-17.76165627,20KPF
1422212_3,1422212,3,treelosswet,3,20,682076.6605,-1965662.2,682065,-1965675,-61.28259152,-17.77092621,20KPF
1422212_4,1422212,4,treelosswet,3,20,683279.2247,-1970723.27,683265,-1970715,-61.27083731,-17.81636152,20KPF
1422212_5,1422212,5,treelosswet,1,20,679797.2289,-1964405.044,679785,-1964415,-61.30419902,-17.7597296,20KPF
1422212_6,1422212,6,treelosswet,1,20,679372.7754,-1962286.943,679365,-1962285,-61.30834019,-17.74051947,20KPF
1422212_7,1422212,7,treelosswet,3,20,678268.7621,-1970231.506,678255,-1970235,-61.31813377,-17.81243716,20KPF
1422212_8,1422212,8,treelosswet,4,20,683094.0775,-1963149.105,683085,-1963155,-61.27319163,-17.74807411,20KPF
1422212_9,1422212,9,treelosswet,1,20,678982.3875,-1963912.943,678975,-1963905,-61.31188004,-17.75518773,20KPF
1422212_10,1422212,10,treelosswet,2,20,680812.3359,-1966469.064,680805,-1966455,-61.2944063,-17.77807719,20KPF
1422212_11,1422212,11,treelosswet,1,20,679883.5328,-1962454.815,679875,-1962465,-61.30351641,-17.74210423,20KPF
1422212_12,1422212,12,treelosswet,3,20,684026.0519,-1965880.771,684015,-1965885,-61.26418512,-17.7726614,20KPF
1422212_13,1422212,13,treelosswet,2,20,684580.859,-1961988.695,684585,-1961985,-61.25915098,-17.73737848,20KPF
1422212_14,1422212,14,treelosswet,3,20,677502.5475,-1969687.834,677505,-1969695,-61.32525347,-17.80761903,20KPF
1422212_15,1422212,15,treelosswet,2,20,682320.977,-1968465.875,682335,-1968465,-61.27980415,-17.79611081,20KPF
1422212_16,1422212,16,treelosswet,1,20,678554.0125,-1964297.254,678555,-1964295,-61.31580731,-17.75874542,20KPF
1422212_17,1422212,17,treelosswet,2,20,679230.5245,-1966521.797,679245,-1966515,-61.30911248,-17.77874687,20KPF
1422212_18,1422212,18,treelosswet,2,20,682074.6739,-1963277.437,682065,-1963275,-61.28279849,-17.74924274,20KPF
1422212_19,1422212,19,treelosswet,3,20,683732.2995,-1965418.749,683745,-1965405,-61.26677298,-17.7683473,20KPF
1422212_20,1422212,20,treelosswet,4,20,686016.2936,-1961780.274,686025,-1961775,-61.24559324,-17.73536027,20KPF
1436925_1,1436925,1,builtnewalert,1,22,648089.5341,-2424449.288,648075,-2424435,-49.56638658,-21.91793356,22KFA
1436925_2,1436925,2,builtnewalert,2,22,646266.9766,-2422862.504,646275,-2422875,-49.5839488,-21.90399475,22KFA
1436925_3,1436925,3,builtnewalert,2,22,645557.8851,-2419972.835,645555,-2419965,-49.59117558,-21.87777162,22KFA
1436925_4,1436925,4,builtnewalert,4,22,642467.5481,-2423856.802,642465,-2423865,-49.6207381,-21.91324968,22KFA
1436925_5,1436925,5,builtnewalert,3,22,643992.1807,-2425527.424,643995,-2425515,-49.60578376,-21.92802758,22KFA
1436925_6,1436925,6,builtnewalert,4,22,645202.9125,-2427690.097,645195,-2427675,-49.59397581,-21.94743758,22KFA
1436925_7,1436925,7,builtnewalert,2,22,643141.9649,-2423655.599,643155,-2423655,-49.61407777,-21.91129682,22KFA
1436925_8,1436925,8,builtnewalert,3,22,646085.9573,-2424344.038,646095,-2424345,-49.58555984,-21.91728663,22KFA
1436925_9,1436925,9,builtnewalert,1,22,648485.097,-2424571.45,648495,-2424585,-49.56230766,-21.91925284,22KFA
1436925_10,1436925,10,builtnewalert,1,22,644489.1673,-2425124.894,644475,-2425125,-49.60117169,-21.92446566,22KFA
1436925_11,1436925,11,builtnewalert,1,22,642663.335,-2427669.727,642675,-2427675,-49.61837326,-21.94764456,22KFA
1436925_12,1436925,12,builtnewalert,1,22,643189.8863,-2428890.995,643185,-2428875,-49.61333052,-21.95844132,22KFA
1436925_13,1436925,13,builtnewalert,3,22,647868.0967,-2422357.494,647865,-2422365,-49.56860606,-21.89925536,22KFA
1436925_14,1436925,14,builtnewalert,3,22,648325.583,-2427974.069,648315,-2427975,-49.56374263,-21.94988582,22KFA
1436925_15,1436925,15,builtnewalert,3,22,647236.5174,-2427558.697,647235,-2427555,-49.57423651,-21.94618354,22KFA
1436925_16,1436925,16,builtnewalert,1,22,645320.3792,-2420951.267,645315,-2420955,-49.59341033,-21.88673311,22KFA
1436925_17,1436925,17,builtnewalert,2,22,647494.6823,-2419761.514,647505,-2419755,-49.57232487,-21.87571244,22KFA
1436925_18,1436925,18,builtnewalert,3,22,650302.1797,-2420996.713,650295,-2420985,-49.54521487,-21.88658531,22KFA
1436925_19,1436925,19,builtnewalert,2,22,643275.9241,-2423454.878,643275,-2423445,-49.61293464,-21.90939031,22KFA
1436925_20,1436925,20,builtnewalert,2,22,644422.5037,-2425179.274,644415,-2425185,-49.60174719,-21.92501251,22KFA
1455965_1,1455965,1,other,4,21,403897.1138,-3198947.307,403905,-3198945,-57.98576885,-28.91479129,21JVJ
1455965_2,1455965,2,other,3,21,404838.1915,-3197582.655,404835,-3197595,-57.97611576,-28.90267733,21JVJ
1455965_3,1455965,3,other,3,21,402004.3044,-3204319.03,402015,-3204315,-58.00562238,-28.96311039,21JVJ
1455965_4,1455965,4,other,3,21,408724.2919,-3198721.742,408735,-3198735,-57.93620997,-28.9132496,21JVJ
1455965_5,1455965,5,other,3,21,406553.1471,-3198524.546,406545,-3198525,-57.95865533,-28.91119636,21JVJ
1455965_6,1455965,6,other,4,21,406054.5307,-3204851.254,406065,-3204855,-57.96410726,-28.96828801,21JVJ
1455965_7,1455965,7,other,3,21,405981.4445,-3196499.74,405975,-3196485,-57.96433145,-28.89274399,21JVJ
1455965_8,1455965,8,other,2,21,408157.3986,-3198643.469,408165,-3198645,-57.94204913,-28.91239659,21JVJ
1455965_9,1455965,9,other,2,21,409656.1699,-3205561.803,409665,-3205575,-57.92722045,-28.9750456,21JVJ
1455965_10,1455965,10,other,2,21,409766.5016,-3205493.013,409755,-3205485,-57.92628953,-28.97423974,21JVJ
1455965_11,1455965,11,other,2,21,409754.1231,-3205495.952,409755,-3205485,-57.92628953,-28.97423974,21JVJ
1455965_12,1455965,12,other,2,21,409635.9196,-3205706.117,409635,-3205695,-57.927538,-28.97612646,21JVJ
1455965_13,1455965,13,other,3,21,409499.1653,-3205824.569,409485,-3205815,-57.92908717,-28.97719881,21JVJ
1455965_14,1455965,14,other,2,21,409798.0505,-3205772.03,409785,-3205785,-57.92600575,-28.9769493,21JVJ
1455965_15,1455965,15,other,2,21,406109.8393,-3196718.181,406095,-3196725,-57.96312085,-28.89491875,21JVJ
1455965_16,1455965,16,other,2,21,408166.6812,-3198642.391,408165,-3198645,-57.94204913,-28.91239659,21JVJ
1458943_1,1458943,1,wetshort,4,20,706425.9141,-3341857.294,706425,-3341865,-60.85585686,-30.19074793,20JQM
1458943_2,1458943,2,wetshort,1,20,704156.2695,-3344181.938,704145,-3344175,-60.87907888,-30.2119648,20JQM
1458943_3,1458943,3,wetshort,1,20,708830.7255,-3347147.39,708825,-3347145,-60.82989766,-30.23795218,20JQM
1458943_4,1458943,4,wetshort,3,20,705807.1732,-3346327.052,705795,-3346335,-60.86152498,-30.23116526,20JQM
1458943_5,1458943,5,wetshort,3,20,710135.0747,-3339561.685,710145,-3339555,-60.81769975,-30.16927953,20JQM
1458943_6,1458943,6,wetshort,1,20,709224.0509,-3344967.524,709215,-3344955,-60.82628187,-30.21813607,20JQM
1458943_7,1458943,7,wetshort,3,20,702903.6547,-3338430.942,702915,-3338415,-60.89295685,-30.1602259,20JQM
1458943_8,1458943,8,wetshort,3,20,710859.6094,-3338702.676,710865,-3338715,-60.8103948,-30.16158005,20JQM
1458943_9,1458943,9,wetshort,1,20,705160.1869,-3346691.464,705165,-3346695,-60.8679976,-30.2345184,20JQM
1458943_10,1458943,10,wetshort,3,20,705101.2877,-3337513.209,705105,-3337515,-60.87040373,-30.15174253,20JQM
1458943_11,1458943,11,wetshort,4,20,707550.4469,-3344864.09,707565,-3344865,-60.84343266,-30.21760759,20JQM
1458943_12,1458943,12,wetshort,2,20,704263.4404,-3346401.956,704265,-3346395,-60.87740284,-30.23196479,20JQM
1458943_13,1458943,13,wetshort,1,20,705306.9947,-3345156.134,705315,-3345165,-60.86673775,-30.22069546,20JQM
1458943_14,1458943,14,wetshort,2,20,703045.2911,-3345541.828,703035,-3345555,-60.89033876,-30.22459591,20JQM
1458943_15,1458943,15,wetshort,2,20,705668.1509,-3346905.058,705675,-3346905,-60.86265996,-30.23632585,20JQM
1458943_16,1458943,16,wetshort,3,20,709652.0001,-3339238.539,709665,-3339225,-60.82274684,-30.16638645,20JQM
1458943_17,1458943,17,wetshort,1,20,706394.8548,-3347330.753,706395,-3347325,-60.85509996,-30.23999115,20JQM
1458943_18,1458943,18,wetshort,2,20,702683.4514,-3346511.272,702675,-3346515,-60.89389268,-30.23331351,20JQM
1458943_19,1458943,19,wetshort,2,20,703013.6808,-3345467.681,703005,-3345465,-60.89066763,-30.22378929,20JQM
1458943_20,1458943,20,wetshort,2,20,706126.0255,-3346745.022,706125,-3346755,-60.85801572,-30.23489681,20JQM
1460357_1,1460357,1,wetshort,1,21,228513.1974,-3416187.079,228525,-3416175,-59.83862413,-30.84771378,21JTF
1460357_2,1460357,2,wetshort,1,21,234098.5459,-3415099.376,234105,-3415095,-59.78005571,-30.83924547,21JTF
1460357_3,1460357,3,wetshort,2,21,225202.2142,-3411707.13,225195,-3411705,-59.87220646,-30.80666208,21JTF
1460357_4,1460357,4,wetshort,3,21,232212.5137,-3417486.114,232215,-3417495,-59.80042547,-30.86045022,21JTF
1460357_5,1460357,5,wetshort,1,21,225999.8615,-3412355.492,226005,-3412365,-59.86392601,-30.81279741,21JTF
1460357_6,1460357,6,wetshort,2,21,232310.947,-3413188.517,232305,-3413175,-59.79835428,-30.82153595,21JTF
1460357_7,1460357,7,wetshort,2,21,228234.4741,-3413631.02,228225,-3413625,-59.8410802,-30.82466359,21JTF
1460357_8,1460357,8,wetshort,1,21,232066.8668,-3412403.298,232065,-3412395,-59.80065645,-30.81445188,21JTF
1460357_9,1460357,9,wetshort,3,21,226840.9191,-3415802.405,226845,-3415815,-59.85607616,-30.84408326,21JTF
1460357_10,1460357,10,wetshort,2,21,229601.7462,-3410734.212,229605,-3410745,-59.82590836,-30.79902314,21JTF
1460357_11,1460357,11,wetshort,1,21,224766.5883,-3412492.964,224775,-3412485,-59.87680116,-30.81359416,21JTF
1460357_12,1460357,12,wetshort,3,21,230062.0813,-3416043.834,230055,-3416055,-59.82261074,-30.84698188,21JTF
1460357_13,1460357,13,wetshort,1,21,233682.6723,-3412580.967,233685,-3412575,-59.78378675,-30.81643897,21JTF
1460357_14,1460357,14,wetshort,2,21,225990.2097,-3409360.382,226005,-3409365,-59.86312385,-30.78576082,21JTF
1460357_15,1460357,15,wetshort,2,21,227402.9592,-3416281.85,227415,-3416295,-59.85025052,-30.84854039,21JTF
1460357_16,1460357,16,wetshort,4,21,228456.6536,-3414829.19,228465,-3414825,-59.83889237,-30.83553339,21JTF
1460357_17,1460357,17,wetshort,3,21,225026.7247,-3414984.021,225015,-3414975,-59.87496427,-30.83608988,21JTF
1460357_18,1460357,18,wetshort,3,21,231918.5632,-3413421.866,231915,-3413415,-59.80248991,-30.82361089,21JTF
1460357_19,1460357,19,wetshort,3,21,229918.3734,-3416671.972,229905,-3416685,-59.82434405,-30.85262553,21JTF
1460357_20,1460357,20,wetshort,4,21,231124.8112,-3415834.494,231135,-3415845,-59.81127427,-30.84533483,21JTF
1465798_1,1465798,1,cropnew,3,20,441107.3289,-3704414.29,441105,-3704415,-63.63389272,-33.47759572,20HMJ
1465798_2,1465798,2,cropnew,3,20,443219.3022,-3695695.955,443205,-3695685,-63.61073945,-33.3989714,20HMJ
1465798_3,1465798,3,cropnew,2,20,445165.367,-3696597.618,445155,-3696585,-63.58982615,-33.40719021,20HMJ
1465798_4,1465798,4,cropnew,1,20,447858.2493,-3697993.902,447855,-3697995,-63.5608722,-33.42004212,20HMJ
1465798_5,1465798,5,cropnew,3,20,443580.4471,-3701794.081,443595,-3701805,-63.60692985,-33.45418979,20HMJ
1465798_6,1465798,6,cropnew,3,20,446686.5259,-3704621.953,446685,-3704625,-63.57384987,-33.47978236,20HMJ
1465798_7,1465798,7,cropnew,2,20,449261.5251,-3701501.01,449265,-3701505,-63.54590503,-33.45176763,20HMJ
1465798_8,1465798,8,cropnew,2,20,449301.6266,-3701452.703,449295,-3701445,-63.54557886,-33.45122789,20HMJ
1465798_9,1465798,9,cropnew,1,20,442281.3826,-3699673,442275,-3699675,-63.62099571,-33.43490855,20HMJ
1465798_10,1465798,10,cropnew,2,20,444975.9872,-3696458.805,444975,-3696465,-63.59175451,-33.40609868,20HMJ
1465798_11,1465798,11,cropnew,1,20,444942.5994,-3695498.653,444945,-3695505,-63.5920184,-33.3974386,20HMJ
1465798_12,1465798,12,cropnew,1,20,443313.6569,-3704455.699,443325,-3704445,-63.61000174,-33.47798619,20HMJ
1465798_13,1465798,13,cropnew,4,20,440850.2331,-3699933.406,440865,-3699945,-63.63618121,-33.43726686,20HMJ
1465798_14,1465798,14,cropnew,1,20,449025.3296,-3699954.918,449025,-3699945,-63.54839877,-33.4376861,20HMJ
1465798_15,1465798,15,cropnew,2,20,445235.574,-3695748.046,445245,-3695745,-63.58880718,-33.39961859,20HMJ
1465798_16,1465798,16,cropnew,1,20,444864.8654,-3695325.049,444855,-3695325,-63.59297512,-33.3958105,20HMJ
1465798_17,1465798,17,cropnew,4,20,440512.5207,-3698714.401,440505,-3698715,-63.63997249,-33.42615333,20HMJ
1465798_18,1465798,18,cropnew,3,20,445938.4737,-3699376.675,445935,-3699375,-63.58160583,-33.43239366,20HMJ
1465798_19,1465798,19,cropnew,2,20,449236.1038,-3701718.426,449235,-3701715,-63.54623969,-33.45366026,20HMJ
1465798_20,1465798,20,cropnew,3,20,445867.7307,-3696549.338,445875,-3696555,-63.58208151,-33.4069562,20HMJ
1466277_1,1466277,1,wetshort,3,21,302795.5985,-3735030.302,302805,-3735015,-59.12861978,-33.7368591,21HUC
1466277_2,1466277,2,wetshort,1,21,302012.3805,-3726809.972,302025,-3726795,-59.13519997,-33.66262624,21HUC
1466277_3,1466277,3,wetshort,4,21,300800.8425,-3729307.09,300795,-3729315,-59.14902278,-33.68510927,21HUC
1466277_4,1466277,4,wetshort,2,21,304999.9775,-3729353.519,304995,-3729345,-59.10374677,-33.68615923,21HUC
1466277_5,1466277,5,wetshort,1,21,310019.2572,-3726773.177,310005,-3726765,-59.04917676,-33.66381236,21HUC
1466277_6,1466277,6,wetshort,3,21,304848.3821,-3734023.412,304845,-3734025,-59.10639396,-33.72831363,21HUC
1466277_7,1466277,7,wetshort,2,21,302404.3088,-3736139.719,302415,-3736125,-59.13307482,-33.74679093,21HUC
1466277_8,1466277,8,wetshort,2,21,308844.317,-3729702.378,308835,-3729705,-59.06242142,-33.69010234,21HUC
1466277_9,1466277,9,wetshort,2,21,308029.9497,-3731583.808,308025,-3731595,-59.07156427,-33.70699161,21HUC
1466277_10,1466277,10,wetshort,4,21,301347.3162,-3726677.858,301335,-3726675,-59.14261039,-33.66141592,21HUC
1466277_11,1466277,11,wetshort,1,21,309913.3345,-3727229.775,309915,-3727215,-59.05024317,-33.66785239,21HUC
1466277_12,1466277,12,wetshort,3,21,303001.0391,-3734857.437,303015,-3734865,-59.12632094,-33.73554619,21HUC
1466277_13,1466277,13,wetshort,3,21,301305.3763,-3730775.498,301305,-3730785,-59.14385339,-33.69845398,21HUC
1466277_14,1466277,14,wetshort,2,21,303806.679,-3726801.091,303795,-3726795,-59.11612159,-33.66295446,21HUC
1466277_15,1466277,15,wetshort,1,21,303209.4928,-3726831.476,303195,-3726825,-59.12259551,-33.66311392,21HUC
1466277_16,1466277,16,wetshort,2,21,305118.5747,-3728339.856,305115,-3728325,-59.10222907,-33.6769877,21HUC
1466277_17,1466277,17,wetshort,3,21,303267.2263,-3731055.104,303255,-3731055,-59.1228861,-33.70125078,21HUC
1466277_18,1466277,18,wetshort,3,21,304588.036,-3735224.204,304575,-3735225,-59.10957126,-33.73907971,21HUC
1466277_19,1466277,19,wetshort,1,21,302167.012,-3726976.718,302175,-3726975,-59.13362324,-33.66427653,21HUC
1466277_20,1466277,20,wetshort,1,21,303813.5663,-3726956.119,303825,-3726945,-59.11583134,-33.66431199,21HUC
1472326_1,1472326,1,cropnew,1,20,432068.7033,-4133757.684,432075,-4133745,-63.76690984,-37.34791828,20HMD
1472326_2,1472326,2,cropnew,3,20,437692.1842,-4127963.534,437685,-4127955,-63.70308811,-37.29612517,20HMD
1472326_3,1472326,3,cropnew,2,20,435668.2219,-4126138.716,435675,-4126125,-63.72560651,-37.279494,20HMD
1472326_4,1472326,4,cropnew,3,20,439527.5157,-4130463.596,439515,-4130475,-63.68264725,-37.31895958,20HMD
1472326_5,1472326,5,cropnew,1,20,437198.0931,-4130355.74,437205,-4130355,-63.70870649,-37.31772472,20HMD
1472326_6,1472326,6,cropnew,3,20,439217.6713,-4124208.569,439215,-4124205,-63.68551995,-37.26242637,20HMD
1472326_7,1472326,7,cropnew,2,20,439645.6417,-4127025.46,439635,-4127025,-63.68101252,-37.28787141,20HMD
1472326_8,1472326,8,cropnew,3,20,440097.3536,-4124226.425,440085,-4124235,-63.67571132,-37.26275317,20HMD
1472326_9,1472326,9,cropnew,1,20,435632.8121,-4131022.812,435645,-4131015,-63.72636867,-37.32356669,20HMD
1472326_10,1472326,10,cropnew,3,20,431993.441,-4129861.881,431985,-4129875,-63.76757094,-37.31303093,20HMD
1472326_11,1472326,11,cropnew,4,20,438550.583,-4129675.803,438555,-4129665,-63.69341424,-37.31159582,20HMD
1472326_12,1472326,12,cropnew,2,20,437815.1968,-4125723.205,437805,-4125735,-63.70154848,-37.27612364,20HMD
1472326_13,1472326,13,cropnew,2,20,430732.9329,-4126822.593,430725,-4126815,-63.78150382,-37.28535766,20HMD
1472326_14,1472326,14,cropnew,1,20,436109.832,-4124362.616,436095,-4124355,-63.72071703,-37.26356941,20HMD
1472326_15,1472326,15,cropnew,2,20,432671.3221,-4131645.525,432675,-4131645,-63.75994533,-37.32903445,20HMD
1472326_16,1472326,16,cropnew,1,20,430289.8801,-4128272.269,430275,-4128285,-63.78671788,-37.29857334,20HMD
1472326_17,1472326,17,cropnew,3,20,435464.9353,-4129615.005,435465,-4129605,-63.72827754,-37.31084557,20HMD
1472326_18,1472326,18,cropnew,2,20,439960.017,-4133841.641,439965,-4133835,-63.67784085,-37.34927342,20HMD
1472326_19,1472326,19,cropnew,1,20,432345.7979,-4132239.688,432345,-4132245,-63.76372472,-37.33441834,20HMD
1472326_20,1472326,20,cropnew,4,20,432273.8958,-4127263.465,432285,-4127265,-63.76394763,-37.28952848,20HMD
1473302_1,1473302,1,oldcrop_short,3,21,374677.6607,-4196748.733,374685,-4196745,-58.4255371,-37.9096182,21HUU
1473302_2,1473302,2,oldcrop_short,1,21,373179.8167,-4200264.379,373185,-4200255,-58.44321371,-37.94103594,21HUU
1473302_3,1473302,3,oldcrop_short,3,21,374208.7215,-4198111.407,374205,-4198125,-58.43123679,-37.92198604,21HUU
1473302_4,1473302,4,oldcrop_short,1,21,381599.6691,-4201860.949,381585,-4201845,-58.34790477,-37.95649622,21HUU
1473302_5,1473302,5,oldcrop_short,3,21,381234.0182,-4198786.234,381225,-4198785,-58.35149642,-37.92887715,21HUU
1473302_6,1473302,6,oldcrop_short,2,21,375479.1991,-4196088.344,375465,-4196085,-58.41655257,-37.90377854,21HUU
1473302_7,1473302,7,oldcrop_short,2,21,376550.9412,-4204501.06,376545,-4204515,-58.40571768,-37.97988233,21HUU
1473302_8,1473302,8,oldcrop_short,3,21,377350.2544,-4203754.463,377355,-4203765,-58.3963691,-37.97323449,21HUU
1473302_9,1473302,9,oldcrop_short,3,21,374545.5155,-4196009.728,374535,-4195995,-58.42711241,-37.90283984,21HUU
